name,twt_handle,tweet_body,post_date,reply_cnt,rt_cnt,like_cnt
cryptojucky,@cryptojucky,Madonna 'Finally' Enters The  #Metaverse : Buys  Bored   Ape   Yacht Club   #NFT  For $470K. #nfts   #nftart   #nftartist   #crypto,2022-03-25T20:01:22.000Z,4,5,11
Bridge Alliance,@bridge2alliance,What Is ApeCoin? 7 Things to Know About the  Bored   Ape   Yacht Club 's New Crypto.,2022-03-25T20:00:26.000Z,,,
K Dubb,@TheReal_KDubb,Madonna Joins the  Bored   Ape   Yacht Club : ‘I Finally Entered the MetaVerse’  https:// ws/madonna-joins-bored-ape-yacht-club-1235049375/ …   #music   #feedly,2022-03-25T20:00:13.000Z,,,
NFT Community UA,@Nft_communityua,"Bored   Ape   Yacht Club  создали сервис в формате закрытого клуба для владельцев их NFT

Подробнее ->  https:// ua/117 …  #nft   #NFTCommunity   #NFTs   #NFT   #nftnews   #NFTProject   #BoredApeYC",2022-03-25T19:53:20.000Z,1,1,9
Mining Media Co.,@MiningMediaCo,Madonna Joins the  Bored   Ape   Yacht Club : ‘I Finally Entered the MetaVerse’ #CryptoNews   #Crypto,2022-03-25T19:50:38.000Z,3,,3
EiKu,@ancianocrypto,"ApeCoin se posiciona entre los 10 tokens más vendidos en tan solo una semana  https://  

ApeCoin ( APE ) es una nueva criptomoneda desarrollada como apoyo a la colección NFT  Bored   Ape   Yacht Club .  APE , en tan solo una semana, se ha convertido…  https://",2022-03-25T19:30:45.000Z,,,1
Julie,@DanDanigro89,"The well-known project  Bored   Ape   Yacht Club , which has occupied the first place in the NFT daily trading list for a long time since its launch, officially released ApeCoin( APE ) on March 17th, and airdropped it to users who hold BAYC and MAYC.",2022-03-25T19:26:09.000Z,,,
Hashdex,@hashdex,"Depois de  @neymarjr  e Justin Bieber, foi a vez da rainha do pop Madonna adquirir um  #NFT  da coleção  Bored   Ape   Yacht Club . O valor? R$2,6M",2022-03-25T19:21:32.000Z,,3,5
Jan Jansen Music,@BluePurpleMusic,Madonna Joins the  Bored   Ape   Yacht Club : ‘I Finally Entered the MetaVerse’  http://,2022-03-25T19:20:33.000Z,,,
MyNextConcert,@concert_next,#Music   #MusicNews   #metaverse   #NFTs  Madonna Joins the  Bored   Ape   Yacht Club : ‘I Finally Entered the MetaVerse’,2022-03-25T19:20:33.000Z,,,
iProUP,@iproup,Bored   Ape   Yacht Club  crea una criptomoneda: ¿qué se podrá hacer con ella?,2022-03-25T19:20:02.000Z,,,
Money Times,@leiamoneytimes,"Veja os 4 NFTs favoritos de Neymar Jr., além do  Bored   Ape   Yacht Club  (BAYC):",2022-03-25T19:19:11.000Z,1,,1
Money Times,@leiamoneytimes,"Cofundador da Ethereum alerta sobre  Bored   Ape   Yacht Club :“O perigo é que temos esses macacos de US$ 3 milhões, e isso se torna um tipo diferente de jogo de azar”:",2022-03-25T19:19:07.000Z,1,,
BAYC Bot,@TheBAYCBot,The Current Floor Price for  Bored   Ape   Yacht Club  is Ξ22.9($71163.58) #NFTCommunity   #NFTs   #BAYC    @BoredApeYC    @yugalabs Follow  @ShellMechanic  for more!,2022-03-25T19:16:49.000Z,,1,1
CryptoNerd,@VeryCryptoNerd,#NFT  Time! On this image you can see  Bored   Ape   Yacht Club  stats. #boredapeyachtclub   #opensea,2022-03-25T19:11:01.000Z,,,2
GenMusic | Scorcher Pre-Sale 1st April!,@GenMusicNFT,Bored   Ape   Yacht Club  NFT Holders Get A NFT Dating App,2022-03-25T18:29:34.000Z,,,1
CriptoArena,@CriptoArenaBR,"Como um investidor montou operação para lucrar US$ 1,1 milhão com airdrop do ApeCoin sem possuir NFTs do  Bored   Ape   Yacht Club  -  https:// idor-montou-operacao-para-lucrar-us-11-milhao-com-airdrop-do-apecoin-sem-possuir-nfts-do-bored-ape-yacht-club/ …",2022-03-25T18:28:03.000Z,,,1
I'm dee,@imdeeju,Highest Sales for  Bored   Ape   Yacht Club   @nftexp   #nftexp    @BoredApeYC    https:// ape-yacht-club#highest-sales …   #nft   #baycnft   #APE,2022-03-25T18:24:00.000Z,,1,1
Metalordgosun.eth / Angel ML,@MetaLordNFT,Bored   Ape   Yacht Club  Raises 450 Million To Create Their Otherside NFT Me...  https://  via  @YouTube,2022-03-25T18:22:05.000Z,,,1
Christian Limon,@cplimon,"4/ Ex's include GameStop, AMC Ent Holdings, DOGE, SHIB, CryptoPunks,  Bored   Ape   Yacht Club , and ConstitutionDAO, and now Gold Mines (?)

Meme culture creates big markets & synchronizes large scale cooperation. Fact.",2022-03-25T18:21:16.000Z,1,,2
Max,@Maxxxximillion,"Yuga Labs and Apecoin: Breaking Through to the Other Side? 

In the world of NFTs, you can’t avoid apes, and if you happen not to like simian enterprises, then it might have been a tough week in crypto, what with  Bored   Ape   Yacht Club  (BAYC) dominating th…",2022-03-25T18:20:29.000Z,,,1
BAYC Bot,@TheBAYCBot,The Current Floor Price for  Bored   Ape   Yacht Club  is Ξ22.9($71503.88) #NFTCommunity   #NFTs   #BAYC    @BoredApeYC    @yugalabs Follow  @ShellMechanic  for more!,2022-03-25T18:16:51.000Z,,2,2
mike,@mfhornjr,Jukebox request for  Yacht Club    @BoredApeYC,2022-03-25T18:14:09.000Z,,,
Cameron L. Mitchell,@CamLMitchell,"Madonna enters Metaverse: Buys  Bored   Ape   Yacht Club  NFT ...

I have no idea what any of this means @Madonna",2022-03-25T18:13:39.000Z,,,2
CryptoNerd,@VeryCryptoNerd,#NFT  Time! On this image you can see  Bored   Ape   Yacht Club  stats. #boredapeyachtclub   #opensea,2022-03-25T18:11:01.000Z,,,
Fizzukiᵍᵎ,@fuzz_iki,You know what's crazy? I have plenty of ETH in Rinkeby but it still shies in comparison to the prices of the Super Fake  Bored   Ape   Yacht Club . https:// erfakeboredapeyachtclub …  #ethereum   #rinkeby   #testnet,2022-03-25T18:10:57.000Z,2,,1
nanocube.io | NFT alerts #2,@nanocubealerts2,"Bored   Ape   Yacht Club  #2828 sold for 10.005 ETH! ($31029.11- BUNDLE!)

-  https:// 0eda7647a8ab7c2061c2e118a18a936f13d/2828 … -  https:// bc4ca0eda7647a8ab7c2061c2e118a18a936f13d/2828 … Rarity  7754/10000 #boredape    #bayc   #nft   #nanocube",2022-03-25T17:38:57.000Z,1,2,1
IdeaConnect,@ideaconnect2,. @Madonna   @timesquare   @NFT_NYC   @NBCNewYork     @BoredApeYC   Madonna 'Finally' Enters The Metaverse: Buys  Bored   Ape   Yacht Club  NFT For $470K. (Welcome Madonna - we LUV you !),2022-03-25T17:37:55.000Z,,,
Blackhat Crypto,@_blackhatcrypto,Dogecoin (DOGE) Founder Slams Madonna for Misleading About Her  Bored   Ape   Yacht Club  (BAYC) Purchase,2022-03-25T17:36:52.000Z,,,2
nanocube.io | NFT alerts #2,@nanocubealerts2,"Bored   Ape   Yacht Club  #3895 sold for 10.005 ETH! ($30967.78)

-  https:// 0eda7647a8ab7c2061c2e118a18a936f13d/3895 … -  https:// bc4ca0eda7647a8ab7c2061c2e118a18a936f13d/3895 … Rarity  2912/10000 #boredape    #bayc   #nft   #nanocube",2022-03-25T17:36:47.000Z,,1,1
NFT Whale Alert｜We are hiring,@nftgobot," NFT Big Trade Transfer: [0x97d1f3] -> [0x846648] NFT:  Bored   Ape   Yacht Club  #2874  https:// 4ca0eda7647a8ab7c2061c2e118a18a936f13d/2874 …  Price: 115 ETH ($357,076.34) Gas: 0.018 ETH ($55.94) #BAYC   #boredapeyachtclub",2022-03-25T17:30:25.000Z,,1,1
GalacticSpaceBucks,@GalacticSBucks,Why  Bored   Ape   Yacht Club  scares me,2022-03-25T17:30:08.000Z,,,
Charotar Daily,@charotardaily,Madonna Just Joined The  Bored   Ape   Yacht Club  Thanks To MoonPay,2022-03-25T17:27:10.000Z,,,
Bored Ape Yacht Club,@BoredApeSaleBot,Bored   Ape   Yacht Club  recent sales stats. #NFT   #BAYC   #BoredApeYC   #NFTCommunity   #NFTProject   #NFTdrop   #NFTCollection   #NFTartist,2022-03-25T17:03:01.000Z,,4,6
Doug Breitenberg,@DougBreitenber1,What Is ApeCoin? 7 Things to Know About the  Bored   Ape   Yacht Club 's New Crypto.,2022-03-25T17:00:29.000Z,,,
NEWMUN,@newmun_co,"Yuga Labs, empresa creadora de  Bored   Ape   Yacht Club , anuncia que la empresa se valora a 4 mil millones de dólares, después de la última ronda de financiación, donde lograron recaudar 450 millones de dólares.  ",2022-03-25T17:00:14.000Z,1,,
Ærit,@aeritaas,"Also say someone hacks the staking contract and is suddenly the sole possessor of 10,000  bored  apes. The only member of the  yacht club . Yeah. That’s bad.",2022-03-25T16:59:54.000Z,2,,
little quiquits,@mesquitajoaov,CEART X  Bored   Ape   Yacht Club  (valeu mortari),2022-03-25T16:57:24.000Z,1,,3
BAYC Bot,@TheBAYCBot,The Current Floor Price for  Bored   Ape   Yacht Club  is Ξ22.9($71341.29) #NFTCommunity   #NFTs   #BAYC    @BoredApeYC    @yugalabs Follow  @ShellMechanic  for more!,2022-03-25T16:46:48.000Z,,3,3
jimmy,@ginaftermath,"""The drop of  Bored   Ape   Yacht Club ’s coins shows how the presence of VC investors can interfere with crypto’s decentralized mission. Of the 1 billion ApeCoins dropped, 14% went to venture investors a16z and Animoca Brands, providing them a potential windfall effectively for free.""",2022-03-25T16:37:11.000Z,1,,2
Altcoinim Haber,@altcoinimhaber,"İkonik şarkıcı/söz yazarı ve aktris Madonna, bugün Instagram'da fintech firması MoonPay aracılığıyla yaklaşık 560.000 $ karşılığında satın aldığı  Bored   Ape   Yacht Club  (BAYC) takas edilemez jetonunu (NFT) gösteriş yaparak ""maymun sahipleri""nin gururlu saflarına katıldı.",2022-03-25T16:36:31.000Z,1,,3
Eye M. Abundance 369,@Level_Nr_9,listing:  Bored   Ape   Yacht Club  #2405 - Ξ129.99,2022-03-25T16:30:14.000Z,,,1
NFT_Analyzer,@NFT_Analyzer,listing:  Bored   Ape   Yacht Club  #2405 - Ξ129.99,2022-03-25T16:30:14.000Z,,,1
Cootie doodlie,@CootieDoodlie,listing:  Bored   Ape   Yacht Club  #2405 - Ξ129.99,2022-03-25T16:30:14.000Z,,,1
Matthieu Le Borgne,@Matteofrparis,Le roi des NFT derrière  Bored   Ape   Yacht Club  va lancer un “métavers des NFT”,2022-03-25T16:17:58.000Z,,,1
BAYC Bot,@TheBAYCBot,The Current Floor Price for  Bored   Ape   Yacht Club  is Ξ23.0($71942.16) #NFTCommunity   #NFTs   #BAYC    @BoredApeYC    @yugalabs Follow  @ShellMechanic  for more!,2022-03-25T16:16:49.000Z,,1,6
CryptoNerd,@VeryCryptoNerd,#NFT  Time! On this image you can see  Bored   Ape   Yacht Club  stats. #boredapeyachtclub   #opensea,2022-03-25T16:11:01.000Z,,1,4
NFT FLOOR PRICE UPDATES,@0xbotfather,"Featured Collection:  @TheLoomSociety Daily floor price update

Cryptopunks: 72.89Ξ (  0.0%)
Goons of Balatroon: 0.15Ξ (  nan%) Bored   Ape  YC: 103.0Ξ (  0.0%)
Mutant  Ape   Yacht Club : 23.2Ξ (  3.16%)
CLONE X  X TAKASHI MURAKAMI: 14.78Ξ (  6.33%)",2022-03-25T16:07:05.000Z,1,,1
Alex Bentley,@abentleywrites,"3. Yuga Labs, the  Bored   Ape   Yacht Club  creators, teased a meteverse game called The Otherside. Players will be able to buy, own and sell virtual land in the game much like The Sandbox",2022-03-25T16:05:53.000Z,1,,2
Alex Bentley,@abentleywrites,"But before we dive into the reasons, let’s look at a few important details.

1. ApeCoin is the token of the ApeCoin DAO, spawned by the  Bored   Ape   Yacht Club  NFT project

2. ApeCoin launched on March 17th, 2022, and listed on virtually every crypto exchange",2022-03-25T16:05:53.000Z,1,,2
KANON,@mmkanonxx,Bored   Ape   Yacht Club  creator raises $450 million to build an NFT metaverse  https:// 1272/yuga-labs-seed-funding-a16z-bored-ape-yacht-club-bayc-metaverse-other-side?utm_campaign=theverge&utm_content=entry&utm_medium=social&utm_source=twitter …  via  @Verge,2022-03-25T16:05:51.000Z,,,3
P3ACE - Please Forgive Me,@1no_noize,I heard that  $Ape   coin is pretty popular.  It's the  Bored   Ape   Yacht Club  coin.  Some ppl think it's going to be the Bitcoin of NFTs.  I might buy me a few shares of that.  It's hoovering around $13/share.,2022-03-25T16:03:04.000Z,2,,2
BotRocket.io,@botrocket_io,Bored   Ape   Yacht Club  recent sales stats. #NFT   #BAYC   #BoredApeYC   #NFTCommunity   #NFTProject   #NFTdrop   #NFTCollection   #NFTartist,2022-03-25T16:03:03.000Z,,6,9
Bored Ape Yacht Club,@BoredApeSaleBot,Bored   Ape   Yacht Club  recent sales stats. #NFT   #BAYC   #BoredApeYC   #NFTCommunity   #NFTProject   #NFTdrop   #NFTCollection   #NFTartist,2022-03-25T16:03:02.000Z,,7,8
Bitcoin Feed News PT - CriptOficina,@BitcoinFNewsPT,"Como um investidor montou operação para lucrar US$ 1,1 milhão com airdrop do ApeCoin sem possuir NFTs do  Bored   Ape   Yacht Club",2022-03-25T15:30:54.000Z,,,1
gainzy,@gainzxbt,haha remember when we all made fun of  bored   ape   yacht club  for months and then they got richer than us and it stopped being funny,2022-03-25T15:27:32.000Z,101,191,"2,628"
beToken my Friend,@TokenersEN,#NEWS     Bored   Ape   Yacht Club  creator raises $450 million to build an  #NFT  metaverse ,2022-03-25T15:25:07.000Z,1,2,9
spicyfr,@Spicyfr,Les créateurs du  Bored   Ape   Yacht Club  (BAYC) lèvent 450 millions de dollars - Cryptoast,2022-03-25T15:23:27.000Z,,,1
beToken my Friend,@TokenersES,#NEWS   El creador de  Bored   Ape   Yacht Club  recauda $450 millones para construir un metaverso  #NFT  ,2022-03-25T15:22:26.000Z,,3,9
OAK,@oak_fr,"L’épisode 3 de Non Fungible Tea est sorti! 
Cette fois on parle de la collection  Bored   Ape   Yacht Club    @BoredApeYC   

Le token  $APE   est sorti, c’est cool! Mais l’histoire de la collection est d’autant plus folle:",2022-03-25T15:20:17.000Z,,3,8
BAYC Bot,@TheBAYCBot,The Current Floor Price for  Bored   Ape   Yacht Club  is Ξ23.0($72500.6) #NFTCommunity   #NFTs   #BAYC    @BoredApeYC    @yugalabs Follow  @ShellMechanic  for more!,2022-03-25T15:16:48.000Z,,1,3
GenMusic | Scorcher Pre-Sale 1st April!,@GenMusicNFT,Bored   Ape   Yacht Club  Donates $1M of Ether To Ukraine Crypto Fund,2022-03-25T15:12:33.000Z,,,1
nanocube.io | NFT alerts #2,@nanocubealerts2,"Bored   Ape   Yacht Club  #1749 sold for 125.005 ETH! ($394694.54)

-  https:// 0eda7647a8ab7c2061c2e118a18a936f13d/1749 … -  https:// bc4ca0eda7647a8ab7c2061c2e118a18a936f13d/1749 … Rarity  5783/10000 #boredape    #bayc   #nft   #nanocube",2022-03-25T15:12:24.000Z,,1,4
Kurushinde İru,@kurushindeiru,"In this way, we were able to produce more than one collection in a single edition and in a single collection. An example, we can generate the characters of the "" Bored   Ape   Yacht Club "" and ""CryptoPunks"" NFT collections, which are very different from each other in a single generate",2022-03-25T14:48:29.000Z,1,2,7
BAYC Bot,@TheBAYCBot,The Current Floor Price for  Bored   Ape   Yacht Club  is Ξ23.1($73367.68) #NFTCommunity   #NFTs   #BAYC    @BoredApeYC    @yugalabs Follow  @ShellMechanic  for more!,2022-03-25T14:46:49.000Z,,1,1
Kripto Kritik,@smartkripto,"Özellikle 80’li yıllarda sahneye çıkan ve 90’ların zirve yapan sanatçılarından olan Madonna, her dönemin şartlarına ayak uydurmakta zorlanmadığını bir kez daha gösterdi. 63 yaşındaki ünlü şarkıcı,  Bored   Ape   Yacht Club  NFT’si aldığını duyurdu. https:// n-dolara-bored-ape-nftsi-aldi-nazar-boncugu-paylasti/ …",2022-03-25T14:35:13.000Z,,,3
Bull and Bear Club NFT,@BullandBearNFT,"In this way, we were able to produce more than one collection in a single edition and in a single collection. An example, we can generate the characters of the "" Bored   Ape   Yacht Club "" and ""CryptoPunks"" NFT collections, which are very different from each other in a single generate",2022-03-25T14:33:46.000Z,1,,10
Sporty Black,@spinblk42,Bored   Ape   Yacht Club  creator raises $450 million to build an NFT metaverse  https:// 1272/yuga-labs-seed-funding-a16z-bored-ape-yacht-club-bayc-metaverse-other-side?utm_campaign=theverge&utm_content=entry&utm_medium=social&utm_source=twitter …  via  @Verge   #nfts,2022-03-25T14:33:04.000Z,,1,2
HOODED ALIENS NFT,@hoodedaliensnft,"Let’s start a debate 

What’s the best NFT  - CryptoPunks
RT -  Bored   Ape   Yacht Club    - Azuki",2022-03-25T14:32:51.000Z,7,8,12
SuperCryptoNews,@SuperCryptoNw,"Iconic singer/songwriter and actress Madonna joined the proud ranks of “ ape  holders” today, flaunting on Instagram a  Bored   Ape   Yacht Club  (BAYC) non-fungible token (NFT) she purchased for about $560,000 via fintech firm MoonPay.",2022-03-25T14:22:38.000Z,,,2
BAYC Bot,@TheBAYCBot,The Current Floor Price for  Bored   Ape   Yacht Club  is Ξ23.1($73290.76) #NFTCommunity   #NFTs   #BAYC    @BoredApeYC    @yugalabs Follow  @ShellMechanic  for more!,2022-03-25T14:16:49.000Z,,1,4
CryptoNerd,@VeryCryptoNerd,#NFT  Time! On this image you can see  Bored   Ape   Yacht Club  stats. #boredapeyachtclub   #opensea,2022-03-25T14:12:14.000Z,1,1,2
CryptoNerd,@VeryCryptoNerd,#NFT  Time! On this image you can see  Bored   Ape   Yacht Club  stats. #boredapeyachtclub   #opensea,2022-03-25T14:11:01.000Z,1,2,2
BotRocket.io,@botrocket_io,Bored   Ape   Yacht Club  recent sales stats. #NFT   #BAYC   #BoredApeYC   #NFTCommunity   #NFTProject   #NFTdrop   #NFTCollection   #NFTartist,2022-03-25T14:06:04.000Z,,3,5
newslink7.com,@Newslink7com,Bored   Ape   Yacht Club  is trying to do something more ambitious than just selling people code that says they own jpegs! Read More on  http://  #BoredApeYachtClub,2022-03-25T14:00:32.000Z,,,1
BAYC Bot,@TheBAYCBot,The Current Floor Price for  Bored   Ape   Yacht Club  is Ξ23.1($73374.38) #NFTCommunity   #NFTs   #BAYC    @BoredApeYC    @yugalabs Follow  @ShellMechanic  for more!,2022-03-25T13:46:50.000Z,,2,2
Huobi Research,@Huobi_Research,We just published a new article named 'Unveiling the Mysterious  Bored   Ape   Yacht Club '   #BAYC   #APE,2022-03-25T13:45:05.000Z,,1,8
Ape In The Woods,@WoodsApe,Yeah tbh I'm disappointed that one of the appointed leaders of the DAO made a proposal that appears to favor  $ape   over the NFTs and put a heavy thumb on the scale for a few people with a massive  $ape   stack. Doesn't seem to be in the spirit of our  yacht club  at all.,2022-03-25T13:44:46.000Z,2,,4
brutkasten,@derbrutkasten,"Crypto Weekly #49:  BTC am höchsten Stand seit Anfang März  die Hintergründe zum starken Kursanstieg bei Cardano  Was hat Russland wirklich zu Bitcoin-Zahlungen für Exporte angekündigt?  die 450-Mio.-Dollar-Runde der "" Bored   Ape   Yacht Club ""-Macher",2022-03-25T13:41:33.000Z,,2,4
StevedaNews,@stevedanews,"Dünyaca ünlü pop yıldızı Madonna, kripto para ve  #NFT  sektörüne giriş yapan en güncel isimlerden biri oldu.  Bored   Ape   Yacht Club  (BAYC) koleksiyonuna ilgi duyduğunu daha önce belirten  #Madonna , koleksiyonunun 4988 numaralı NFT’sini 180 ETH'e satın aldı.",2022-03-25T13:40:57.000Z,3,2,19
Govzalla.com,@govzalla_com,Мадонна купила NFT из коллекции  Bored   Ape   Yacht Club  за $556 000.  https://   #чечня   #нохчи   #керланаш   #нохчийнсайт   #наукаиhitech,2022-03-25T13:35:03.000Z,,,1
Jacobson Law P.A.,@JacobsonLawPA,Bored   Ape   Yacht Club  creator raises $450 million to build an NFT metaverse:,2022-03-25T13:30:08.000Z,,,2
Ben Armsotrnogᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠ܁,@thirtyoneagency,"BORED   APE   YACHT CLUB  NFT GIVEAWAY  TAKE  APE :   http:// ay …  APE : 9868  You can get  BORED   APE  for free! Randomly you will receive one of these  BORED   APE . RT, TAG FRIEND. #BAYC   #BOREDAPE    #NFT   #NFTGIVEAWAY",2022-03-25T13:27:18.000Z,,,4
IRENE TORRES,@METAVERSE10000X,"NFTS:  BORED   APE   YACHT CLUB  UP $145,000% $APE   coin most popular coin on the planet  #NFTS   #APE    #BAYC   #BoredApeYachtClub  #Whales   #TradingVolume",2022-03-25T13:13:31.000Z,,,2
BitcoinAgile,@bitcoinagile,"Beyond ApeCoin,  Bored   Ape   Yacht Club  has big plans to enter the metaverse  #Crypto   #cryptocurrency   https:// coin-bored-ape-yacht-club-metaverse …",2022-03-25T13:11:33.000Z,1,2,2
CryptoNerd,@VeryCryptoNerd,#NFT  Time! On this image you can see  Bored   Ape   Yacht Club  stats. #boredapeyachtclub   #opensea,2022-03-25T13:11:01.000Z,,1,1
NFT Tracker SOLE Tools,@soletoolsapp,"More here:  https:// Ξ109.5   Bored   Ape   Yacht Club  (#8336)
Ξ23.75  Mutant  Ape   Yacht Club  (#4723)
Ξ23     Mutant  Ape   Yacht Club  (#16604) #WorldOfWomen   #Sandbox   #NFTAwards2022   #CostaRica",2022-03-25T13:09:05.000Z,,,1
CriptoINFO,@criptoinfo_com,"#Adopcion   #NFT   #Noticias  Creadores de  Bored   Ape   Yacht Club  (BAYC) recaudan $450 millones: Yuga Labs, la empresa que reúne a los creadores de la colección de tokens no fungibles  Bored   Ape   Yacht Club  (BAYC), sigue creciendo en potencia. Anuncia esta…  http://",2022-03-25T13:08:03.000Z,,1,4
฿itcoin฿ishop,@BenzoSniper,$ape   is a huge distraction from real projects you’re honestly only supposed to look at the  $ape   chart when things get boring (hence)  Bored   ape   yacht club,2022-03-25T13:06:16.000Z,,,2
Flor,@Flor09359188,Bored   Ape   Yacht Club 's New Metaverse Shows NFTs Are Evolving,2022-03-25T13:05:59.000Z,,,1
Techosmo,@techosmo,"Will ApeCoin and Yuga Labs make the regulators go  ape ? -  https:// -apecoin-and-yuga-labs-make-the-regulators-go-ape/ …   You know what, I do think it’s nice that the  Bored   Ape   Yacht Club  is trying to do something more ambitious than just selling people code that says they own jpegs! But I am very interested i...",2022-03-25T13:04:02.000Z,1,,2
